task_id,domain,anchor,layer,window,alpha,component,final_kl,final_flip,delta_nll_suffix,metric,value
math_18,math,mid,0,3,0.5,resid,0.000405528669944033,0.0,-0.00022748112678527832,,
math_18,math,mid,0,3,0.75,resid,0.0017886979039758444,0.0,-0.00024446845054626465,,
math_18,math,mid,0,3,1.0,resid,0.0003782572748605162,0.0,-3.552436828613281e-05,,
math_18,math,mid,0,5,0.25,resid,0.000492778024636209,0.0,-0.0004928112030029297,,
math_18,math,mid,0,5,0.5,resid,0.0003846069157589227,0.0,0.00044295191764831543,,
math_18,math,mid,0,5,0.75,resid,0.0003924295015167445,0.0,0.0016933679580688477,,
math_18,math,mid,0,5,1.0,resid,0.0004250906058587134,0.0,0.0015189945697784424,,
math_18,math,mid,2,1,0.25,resid,0.002616066485643387,0.0,0.0009329020977020264,,
math_18,math,mid,2,1,0.5,resid,5.4356838518287987e-05,0.0,0.00032570958137512207,,
math_18,math,mid,2,1,0.75,resid,0.0018379375105723739,0.0,0.0019507110118865967,,
math_18,math,mid,2,1,1.0,resid,0.0026873114984482527,0.0,0.0021197497844696045,,
math_18,math,mid,2,3,0.25,resid,0.0026443898677825928,0.0,0.00010764598846435547,,
math_18,math,mid,2,3,0.5,resid,0.0016596581554040313,0.0,0.001675933599472046,,
math_18,math,mid,2,3,0.75,resid,0.0005228210357017815,0.0,0.0012147724628448486,,
math_18,math,mid,2,3,1.0,resid,0.00040546784293837845,0.0,0.002652078866958618,,
math_18,math,mid,2,5,0.25,resid,0.0016827901126816869,0.0,0.0018725991249084473,,
math_18,math,mid,2,5,0.5,resid,0.0007514808676205575,0.0,0.000995337963104248,,
math_18,math,mid,2,5,0.75,resid,0.00047377581358887255,0.0,0.0020301342010498047,,
math_18,math,mid,2,5,1.0,resid,0.00013908026448916644,0.0,0.0028498470783233643,,
math_18,math,mid,4,1,0.25,resid,0.0003920181770808995,0.0,-0.0009684562683105469,,
math_18,math,mid,4,1,0.5,resid,0.0005737056490033865,0.0,0.000375211238861084,,
math_18,math,mid,4,1,0.75,resid,0.00244609615765512,0.0,0.00022670626640319824,,
math_18,math,mid,4,1,1.0,resid,0.0030148334335535765,0.0,0.000674515962600708,,
math_18,math,mid,4,3,0.25,resid,0.0005060427356511354,0.0,-0.0007262527942657471,,
math_18,math,mid,4,3,0.5,resid,0.0029948155861347914,0.0,0.00013455748558044434,,
math_18,math,mid,4,3,0.75,resid,0.002671777969226241,0.0,0.001049727201461792,,
math_18,math,mid,4,3,1.0,resid,0.001480184611864388,0.0,0.00024023652076721191,,
math_18,math,mid,4,5,0.25,resid,0.0009799019899219275,0.0,-0.0017368197441101074,,
math_18,math,mid,4,5,0.5,resid,0.00015021914441604167,0.0,0.0007830560207366943,,
math_18,math,mid,4,5,0.75,resid,0.0032120272517204285,0.0,0.0010859370231628418,,
math_18,math,mid,4,5,1.0,resid,0.0015476247062906623,0.0,0.0016088783740997314,,
math_18,math,mid,6,1,0.25,resid,0.0003865661274176091,0.0,-0.0009050369262695312,,
math_18,math,mid,6,1,0.5,resid,0.0013695531524717808,0.0,-0.0004794001579284668,,
math_18,math,mid,6,1,0.75,resid,0.00013710479834116995,0.0,8.022785186767578e-05,,
math_18,math,mid,6,1,1.0,resid,4.382912447908893e-05,0.0,0.00021308660507202148,,
math_18,math,mid,6,3,0.25,resid,0.0016867953818291426,0.0,-0.0005461573600769043,,
math_18,math,mid,6,3,0.5,resid,5.3808496886631474e-05,0.0,0.0008178949356079102,,
math_18,math,mid,6,3,0.75,resid,0.00028693536296486855,0.0,-0.0007151663303375244,,
math_18,math,mid,6,3,1.0,resid,0.00027912124642170966,0.0,-0.0009038448333740234,,
math_18,math,mid,6,5,0.25,resid,0.0027023586444556713,0.0,0.0009788274765014648,,
math_18,math,mid,6,5,0.5,resid,4.832717968383804e-05,0.0,2.980232238769531e-07,,
math_18,math,mid,6,5,0.75,resid,5.02413313370198e-05,0.0,0.000272899866104126,,
math_18,math,mid,6,5,1.0,resid,0.0003049814549740404,0.0,-0.0010076463222503662,,
math_18,math,mid,12,1,0.25,resid,3.693129838211462e-05,0.0,0.0009832382202148438,,
math_18,math,mid,12,1,0.5,resid,6.23701125732623e-05,0.0,-0.001243889331817627,,
math_18,math,mid,12,1,0.75,resid,0.0005658530863001943,0.0,-0.0006025135517120361,,
math_18,math,mid,12,1,1.0,resid,0.0005323000950738788,0.0,-0.002098977565765381,,
math_18,math,mid,12,3,0.25,resid,0.00039462963468395174,0.0,0.00053367018699646,,
math_18,math,mid,12,3,0.5,resid,0.0005235324497334659,0.0,-0.0005504786968231201,,
math_18,math,mid,12,3,0.75,resid,0.0003732017066795379,0.0,-0.0003133118152618408,,
math_18,math,mid,12,3,1.0,resid,0.000522516667842865,0.0,-0.0007266700267791748,,
math_18,math,mid,12,5,0.25,resid,6.423440208891407e-05,0.0,-0.0005595684051513672,,
math_18,math,mid,12,5,0.5,resid,0.0003808914334513247,0.0,-0.0005836188793182373,,
math_18,math,mid,12,5,0.75,resid,0.0004147806903347373,0.0,-0.0009241700172424316,,
math_18,math,mid,12,5,1.0,resid,0.0003556490992195904,0.0,-0.0009673237800598145,,
math_18,math,mid,16,1,0.25,resid,6.160630437079817e-05,0.0,0.00011751055717468262,,
math_18,math,mid,16,1,0.5,resid,0.0002828727592714131,0.0,-0.0006502270698547363,,
math_18,math,mid,16,1,0.75,resid,0.00038687093183398247,0.0,0.000274658203125,,
math_18,math,mid,16,1,1.0,resid,0.0026446140836924314,0.0,0.002671152353286743,,
math_18,math,mid,16,3,0.25,resid,0.0017730237450450659,0.0,-0.0008127093315124512,,
math_18,math,mid,16,3,0.5,resid,0.0003707859432324767,0.0,0.001293957233428955,,
math_18,math,mid,16,3,0.75,resid,0.0005160786677151918,0.0,0.0018395185470581055,,
math_18,math,mid,16,3,1.0,resid,0.0005161112057976425,0.0,0.001895993947982788,,
math_18,math,mid,16,5,0.25,resid,0.0030042030848562717,0.0,-0.0001906752586364746,,
math_18,math,mid,16,5,0.5,resid,3.492951873340644e-05,0.0,0.0007373392581939697,,
math_18,math,mid,16,5,0.75,resid,0.0003661451337393373,0.0,0.0018000304698944092,,
math_18,math,mid,16,5,1.0,resid,4.6139008190948516e-05,0.0,0.0016658306121826172,,
math_18,math,final,0,1,0.25,resid,0.00461616413667798,0.0,0.0,,
math_18,math,final,0,1,0.5,resid,1.5223771333694458,0.0,0.0,,
math_18,math,final,0,1,0.75,resid,11.402396202087402,1.0,0.0,,
math_18,math,final,0,1,1.0,resid,12.507050514221191,1.0,0.0,,
math_18,math,final,0,3,0.25,resid,0.00461616413667798,0.0,0.0,,
math_18,math,final,0,3,0.5,resid,1.5223771333694458,0.0,0.0,,
math_18,math,final,0,3,0.75,resid,11.402396202087402,1.0,0.0,,
math_18,math,final,0,3,1.0,resid,12.507050514221191,1.0,0.0,,
math_18,math,final,0,5,0.25,resid,0.00461616413667798,0.0,0.0,,
math_18,math,final,0,5,0.5,resid,1.5223771333694458,0.0,0.0,,
math_18,math,final,0,5,0.75,resid,11.402396202087402,1.0,0.0,,
math_18,math,final,0,5,1.0,resid,12.507050514221191,1.0,0.0,,
math_18,math,final,2,1,0.25,resid,0.01092514768242836,0.0,0.0,,
math_18,math,final,2,1,0.5,resid,2.10402250289917,1.0,0.0,,
math_18,math,final,2,1,0.75,resid,9.892006874084473,1.0,0.0,,
math_18,math,final,2,1,1.0,resid,11.573113441467285,1.0,0.0,,
math_18,math,final,2,3,0.25,resid,0.01092514768242836,0.0,0.0,,
math_18,math,final,2,3,0.5,resid,2.10402250289917,1.0,0.0,,
math_18,math,final,2,3,0.75,resid,9.892006874084473,1.0,0.0,,
math_18,math,final,2,3,1.0,resid,11.573113441467285,1.0,0.0,,
math_18,math,final,2,5,0.25,resid,0.01092514768242836,0.0,0.0,,
math_18,math,final,2,5,0.5,resid,2.10402250289917,1.0,0.0,,
math_18,math,final,2,5,0.75,resid,9.892006874084473,1.0,0.0,,
math_18,math,final,2,5,1.0,resid,11.573113441467285,1.0,0.0,,
math_18,math,final,4,1,0.25,resid,0.007703342940658331,0.0,0.0,,
math_18,math,final,4,1,0.5,resid,0.29299312829971313,0.0,0.0,,
math_18,math,final,4,1,0.75,resid,9.499300956726074,1.0,0.0,,
math_18,math,final,4,1,1.0,resid,11.374870300292969,1.0,0.0,,
math_18,math,final,4,3,0.25,resid,0.007703342940658331,0.0,0.0,,
math_18,math,final,4,3,0.5,resid,0.29299312829971313,0.0,0.0,,
math_18,math,final,4,3,0.75,resid,9.499300956726074,1.0,0.0,,
math_18,math,final,4,3,1.0,resid,11.374870300292969,1.0,0.0,,
math_18,math,final,4,5,0.25,resid,0.007703342940658331,0.0,0.0,,
math_18,math,final,4,5,0.5,resid,0.29299312829971313,0.0,0.0,,
math_18,math,final,4,5,0.75,resid,9.499300956726074,1.0,0.0,,
math_18,math,final,4,5,1.0,resid,11.374870300292969,1.0,0.0,,
math_18,math,final,6,1,0.25,resid,0.010759809985756874,0.0,0.0,,
math_18,math,final,6,1,0.5,resid,0.30024367570877075,0.0,0.0,,
math_18,math,final,6,1,0.75,resid,10.774969100952148,1.0,0.0,,
math_18,math,final,6,1,1.0,resid,11.540807723999023,1.0,0.0,,
math_18,math,final,6,3,0.25,resid,0.010759809985756874,0.0,0.0,,
math_18,math,final,6,3,0.5,resid,0.30024367570877075,0.0,0.0,,
math_18,math,final,6,3,0.75,resid,10.774969100952148,1.0,0.0,,
math_18,math,final,6,3,1.0,resid,11.540807723999023,1.0,0.0,,
math_18,math,final,6,5,0.25,resid,0.010759809985756874,0.0,0.0,,
math_18,math,final,6,5,0.5,resid,0.30024367570877075,0.0,0.0,,
math_18,math,final,6,5,0.75,resid,10.774969100952148,1.0,0.0,,
math_18,math,final,6,5,1.0,resid,11.540807723999023,1.0,0.0,,
math_18,math,final,12,1,0.25,resid,0.017792027443647385,0.0,0.0,,
math_18,math,final,12,1,0.5,resid,2.429539680480957,1.0,0.0,,
math_18,math,final,12,1,0.75,resid,11.101757049560547,1.0,0.0,,
math_18,math,final,12,1,1.0,resid,10.89447021484375,1.0,0.0,,
math_18,math,final,12,3,0.25,resid,0.017792027443647385,0.0,0.0,,
math_18,math,final,12,3,0.5,resid,2.429539680480957,1.0,0.0,,
math_18,math,final,12,3,0.75,resid,11.101757049560547,1.0,0.0,,
math_18,math,final,12,3,1.0,resid,10.89447021484375,1.0,0.0,,
math_18,math,final,12,5,0.25,resid,0.017792027443647385,0.0,0.0,,
math_18,math,final,12,5,0.5,resid,2.429539680480957,1.0,0.0,,
math_18,math,final,12,5,0.75,resid,11.101757049560547,1.0,0.0,,
math_18,math,final,12,5,1.0,resid,10.89447021484375,1.0,0.0,,
math_18,math,final,16,1,0.25,resid,0.031210478395223618,0.0,0.0,,
math_18,math,final,16,1,0.5,resid,2.561756134033203,1.0,0.0,,
math_18,math,final,16,1,0.75,resid,11.386829376220703,1.0,0.0,,
math_18,math,final,16,1,1.0,resid,12.584372520446777,1.0,0.0,,
math_18,math,final,16,3,0.25,resid,0.031210478395223618,0.0,0.0,,
math_18,math,final,16,3,0.5,resid,2.561756134033203,1.0,0.0,,
math_18,math,final,16,3,0.75,resid,11.386829376220703,1.0,0.0,,
math_18,math,final,16,3,1.0,resid,12.584372520446777,1.0,0.0,,
math_18,math,final,16,5,0.25,resid,0.031210478395223618,0.0,0.0,,
math_18,math,final,16,5,0.5,resid,2.561756134033203,1.0,0.0,,
math_18,math,final,16,5,0.75,resid,11.386829376220703,1.0,0.0,,
math_18,math,final,16,5,1.0,resid,12.584372520446777,1.0,0.0,,
qa_10,qa,mid,0,1,0.25,resid,0.0005338491755537689,0.0,0.0002371668815612793,,
qa_10,qa,mid,0,1,0.5,resid,0.000749262108001858,0.0,0.007406264543533325,,
qa_10,qa,mid,0,1,0.75,resid,0.001561405137181282,0.0,0.07052406668663025,,
qa_10,qa,mid,0,1,1.0,resid,0.003573279595002532,0.0,0.10001382231712341,,
qa_10,qa,mid,0,3,0.25,resid,0.0013947250554338098,0.0,0.0007467865943908691,,
qa_10,qa,mid,0,3,0.5,resid,0.00836306344717741,0.0,0.03338614106178284,,
qa_10,qa,mid,0,3,0.75,resid,0.0062407031655311584,0.0,0.24152842164039612,,
qa_10,qa,mid,0,3,1.0,resid,0.006379227619618177,0.0,0.2528848350048065,,
qa_10,qa,mid,0,5,0.25,resid,0.0021250213030725718,0.0,0.0008913874626159668,,
qa_10,qa,mid,0,5,0.5,resid,0.005603681784123182,0.0,0.055298298597335815,,
qa_10,qa,mid,0,5,0.75,resid,0.003950119949877262,0.0,0.41655680537223816,,
qa_10,qa,mid,0,5,1.0,resid,0.006222282070666552,0.0,0.4228253662586212,,
qa_10,qa,mid,2,1,0.25,resid,0.0004706129839178175,0.0,0.0022441446781158447,,
qa_10,qa,mid,2,1,0.5,resid,0.0006466737831942737,0.0,0.0044939517974853516,,
qa_10,qa,mid,2,1,0.75,resid,0.001698954845778644,0.0,0.05776342749595642,,
qa_10,qa,mid,2,1,1.0,resid,0.0020734916906803846,0.0,0.058938831090927124,,
qa_10,qa,mid,2,3,0.25,resid,0.0020555472001433372,0.0,0.004256844520568848,,
qa_10,qa,mid,2,3,0.5,resid,0.0003294550406280905,0.0,0.014063984155654907,,
qa_10,qa,mid,2,3,0.75,resid,0.004882213193923235,0.0,0.201248437166214,,
qa_10,qa,mid,2,3,1.0,resid,0.005764294881373644,0.0,0.20605066418647766,,
qa_10,qa,mid,2,5,0.25,resid,0.0005118476110510528,0.0,0.005544424057006836,,
qa_10,qa,mid,2,5,0.5,resid,0.0018826823215931654,0.0,0.03089049458503723,,
qa_10,qa,mid,2,5,0.75,resid,0.0036600111052393913,0.0,0.40409865975379944,,
qa_10,qa,mid,2,5,1.0,resid,0.0036344032268971205,0.0,0.40856698155403137,,
qa_10,qa,mid,4,1,0.25,resid,0.0006169046391732991,0.0,0.0008212029933929443,,
qa_10,qa,mid,4,1,0.5,resid,0.0013270092895254493,0.0,0.00543135404586792,,
qa_10,qa,mid,4,1,0.75,resid,0.0009197070612572134,0.0,0.054471105337142944,,
qa_10,qa,mid,4,1,1.0,resid,0.002530660480260849,0.0,0.055440694093704224,,
qa_10,qa,mid,4,3,0.25,resid,0.0012617099564522505,0.0,0.004316866397857666,,
qa_10,qa,mid,4,3,0.5,resid,0.0008835629560053349,0.0,0.020339548587799072,,
qa_10,qa,mid,4,3,0.75,resid,0.003590841544792056,0.0,0.18699976801872253,,
qa_10,qa,mid,4,3,1.0,resid,0.0038639854174107313,0.0,0.1921444833278656,,
qa_10,qa,mid,4,5,0.25,resid,0.00021358385856729,0.0,0.006534457206726074,,
qa_10,qa,mid,4,5,0.5,resid,0.002148738596588373,0.0,0.03664138913154602,,
qa_10,qa,mid,4,5,0.75,resid,0.0022582258097827435,0.0,0.3875795304775238,,
qa_10,qa,mid,4,5,1.0,resid,0.00219311797991395,0.0,0.39574936032295227,,
qa_10,qa,mid,6,1,0.25,resid,0.0019297951366752386,0.0,0.0024322569370269775,,
qa_10,qa,mid,6,1,0.5,resid,0.0016922616632655263,0.0,0.008361905813217163,,
qa_10,qa,mid,6,1,0.75,resid,0.00045561752631329,0.0,0.05084344744682312,,
qa_10,qa,mid,6,1,1.0,resid,0.001235281815752387,0.0,0.05561444163322449,,
qa_10,qa,mid,6,3,0.25,resid,0.0002589303767308593,0.0,0.006533175706863403,,
qa_10,qa,mid,6,3,0.5,resid,0.0021844508592039347,0.0,0.021299630403518677,,
qa_10,qa,mid,6,3,0.75,resid,0.003993184305727482,0.0,0.1720159351825714,,
qa_10,qa,mid,6,3,1.0,resid,0.0017410051077604294,0.0,0.18440619111061096,,
qa_10,qa,mid,6,5,0.25,resid,0.00028902216581627727,0.0,0.008168816566467285,,
qa_10,qa,mid,6,5,0.5,resid,0.0026231883093714714,0.0,0.032449424266815186,,
qa_10,qa,mid,6,5,0.75,resid,0.002800724934786558,0.0,0.3603752553462982,,
qa_10,qa,mid,6,5,1.0,resid,0.0026735791470855474,0.0,0.377938836812973,,
qa_10,qa,mid,12,1,0.25,resid,0.0005576242692768574,0.0,0.0031381547451019287,,
qa_10,qa,mid,12,1,0.5,resid,0.001440232852473855,0.0,0.005824357271194458,,
qa_10,qa,mid,12,1,0.75,resid,0.002307683462277055,0.0,0.0471327006816864,,
qa_10,qa,mid,12,1,1.0,resid,0.0010704357409849763,0.0,0.053094953298568726,,
qa_10,qa,mid,12,3,0.25,resid,0.0013452937128022313,0.0,0.003792405128479004,,
qa_10,qa,mid,12,3,0.5,resid,0.0019505826057866216,0.0,0.011728376150131226,,
qa_10,qa,mid,12,3,0.75,resid,0.0015148408710956573,0.0,0.12956419587135315,,
qa_10,qa,mid,12,3,1.0,resid,0.0008569096098653972,0.0,0.1601962149143219,,
qa_10,qa,mid,12,5,0.25,resid,0.00044124628766439855,0.0,0.0038138628005981445,,
qa_10,qa,mid,12,5,0.5,resid,0.0019885494839400053,0.0,0.024297356605529785,,
qa_10,qa,mid,12,5,0.75,resid,0.0019778935238718987,0.0,0.29739633202552795,,
qa_10,qa,mid,12,5,1.0,resid,0.000967692001722753,0.0,0.3468612730503082,,
qa_10,qa,mid,16,1,0.25,resid,0.0005480078980326653,0.0,0.0020269453525543213,,
qa_10,qa,mid,16,1,0.5,resid,0.00021993675909470767,0.0,0.0019773244857788086,,
qa_10,qa,mid,16,1,0.75,resid,0.000574768811929971,0.0,0.037911295890808105,,
qa_10,qa,mid,16,1,1.0,resid,0.0007089793216437101,0.0,0.04178646206855774,,
qa_10,qa,mid,16,3,0.25,resid,0.001620480208657682,0.0,0.0026802122592926025,,
qa_10,qa,mid,16,3,0.5,resid,0.001903434400446713,0.0,0.0133686363697052,,
qa_10,qa,mid,16,3,0.75,resid,0.000646478496491909,0.0,0.11947402358055115,,
qa_10,qa,mid,16,3,1.0,resid,0.001553636509925127,0.0,0.14390894770622253,,
qa_10,qa,mid,16,5,0.25,resid,0.0004279387358110398,0.0,0.003269284963607788,,
qa_10,qa,mid,16,5,0.5,resid,0.0001729619107209146,0.0,0.01849880814552307,,
qa_10,qa,mid,16,5,0.75,resid,0.0007012525456957519,0.0,0.285073846578598,,
qa_10,qa,mid,16,5,1.0,resid,0.0016102519584819674,0.0,0.32858172059059143,,
qa_10,qa,final,0,1,0.25,resid,0.00487788999453187,0.0,0.0,,
qa_10,qa,final,0,1,0.5,resid,0.6097081899642944,1.0,0.0,,
qa_10,qa,final,0,1,0.75,resid,13.191476821899414,1.0,0.0,,
qa_10,qa,final,0,1,1.0,resid,23.667646408081055,1.0,0.0,,
qa_10,qa,final,0,3,0.25,resid,0.00487788999453187,0.0,0.0,,
qa_10,qa,final,0,3,0.5,resid,0.6097081899642944,1.0,0.0,,
qa_10,qa,final,0,3,0.75,resid,13.191476821899414,1.0,0.0,,
qa_10,qa,final,0,3,1.0,resid,23.667646408081055,1.0,0.0,,
qa_10,qa,final,0,5,0.25,resid,0.00487788999453187,0.0,0.0,,
qa_10,qa,final,0,5,0.5,resid,0.6097081899642944,1.0,0.0,,
qa_10,qa,final,0,5,0.75,resid,13.191476821899414,1.0,0.0,,
qa_10,qa,final,0,5,1.0,resid,23.667646408081055,1.0,0.0,,
qa_10,qa,final,2,1,0.25,resid,0.00666584400460124,0.0,0.0,,
qa_10,qa,final,2,1,0.5,resid,0.4871251583099365,1.0,0.0,,
qa_10,qa,final,2,1,0.75,resid,11.963913917541504,1.0,0.0,,
qa_10,qa,final,2,1,1.0,resid,23.94550132751465,1.0,0.0,,
qa_10,qa,final,2,3,0.25,resid,0.00666584400460124,0.0,0.0,,
qa_10,qa,final,2,3,0.5,resid,0.4871251583099365,1.0,0.0,,
qa_10,qa,final,2,3,0.75,resid,11.963913917541504,1.0,0.0,,
qa_10,qa,final,2,3,1.0,resid,23.94550132751465,1.0,0.0,,
qa_10,qa,final,2,5,0.25,resid,0.00666584400460124,0.0,0.0,,
qa_10,qa,final,2,5,0.5,resid,0.4871251583099365,1.0,0.0,,
qa_10,qa,final,2,5,0.75,resid,11.963913917541504,1.0,0.0,,
qa_10,qa,final,2,5,1.0,resid,23.94550132751465,1.0,0.0,,
qa_10,qa,final,4,1,0.25,resid,0.013868417590856552,0.0,0.0,,
qa_10,qa,final,4,1,0.5,resid,0.6453454494476318,1.0,0.0,,
qa_10,qa,final,4,1,0.75,resid,8.622692108154297,1.0,0.0,,
qa_10,qa,final,4,1,1.0,resid,24.496068954467773,1.0,0.0,,
qa_10,qa,final,4,3,0.25,resid,0.013868417590856552,0.0,0.0,,
qa_10,qa,final,4,3,0.5,resid,0.6453454494476318,1.0,0.0,,
qa_10,qa,final,4,3,0.75,resid,8.622692108154297,1.0,0.0,,
qa_10,qa,final,4,3,1.0,resid,24.496068954467773,1.0,0.0,,
qa_10,qa,final,4,5,0.25,resid,0.013868417590856552,0.0,0.0,,
qa_10,qa,final,4,5,0.5,resid,0.6453454494476318,1.0,0.0,,
qa_10,qa,final,4,5,0.75,resid,8.622692108154297,1.0,0.0,,
qa_10,qa,final,4,5,1.0,resid,24.496068954467773,1.0,0.0,,
qa_10,qa,final,6,1,0.25,resid,0.01532815583050251,0.0,0.0,,
qa_10,qa,final,6,1,0.5,resid,0.6196911334991455,1.0,0.0,,
qa_10,qa,final,6,1,0.75,resid,8.497302055358887,1.0,0.0,,
qa_10,qa,final,6,1,1.0,resid,24.08022689819336,1.0,0.0,,
qa_10,qa,final,6,3,0.25,resid,0.01532815583050251,0.0,0.0,,
qa_10,qa,final,6,3,0.5,resid,0.6196911334991455,1.0,0.0,,
qa_10,qa,final,6,3,0.75,resid,8.497302055358887,1.0,0.0,,
qa_10,qa,final,6,3,1.0,resid,24.08022689819336,1.0,0.0,,
qa_10,qa,final,6,5,0.25,resid,0.01532815583050251,0.0,0.0,,
qa_10,qa,final,6,5,0.5,resid,0.6196911334991455,1.0,0.0,,
qa_10,qa,final,6,5,0.75,resid,8.497302055358887,1.0,0.0,,
qa_10,qa,final,6,5,1.0,resid,24.08022689819336,1.0,0.0,,
qa_10,qa,final,12,1,0.25,resid,0.05511346831917763,1.0,0.0,,
qa_10,qa,final,12,1,0.5,resid,1.189915657043457,1.0,0.0,,
qa_10,qa,final,12,1,0.75,resid,4.160435199737549,1.0,0.0,,
qa_10,qa,final,12,1,1.0,resid,24.977760314941406,1.0,0.0,,
qa_10,qa,final,12,3,0.25,resid,0.05511346831917763,1.0,0.0,,
qa_10,qa,final,12,3,0.5,resid,1.189915657043457,1.0,0.0,,
qa_10,qa,final,12,3,0.75,resid,4.160435199737549,1.0,0.0,,
qa_10,qa,final,12,3,1.0,resid,24.977760314941406,1.0,0.0,,
qa_10,qa,final,12,5,0.25,resid,0.05511346831917763,1.0,0.0,,
qa_10,qa,final,12,5,0.5,resid,1.189915657043457,1.0,0.0,,
qa_10,qa,final,12,5,0.75,resid,4.160435199737549,1.0,0.0,,
qa_10,qa,final,12,5,1.0,resid,24.977760314941406,1.0,0.0,,
qa_10,qa,final,16,1,0.25,resid,0.04675871133804321,1.0,0.0,,
qa_10,qa,final,16,1,0.5,resid,0.8048359751701355,1.0,0.0,,
qa_10,qa,final,16,1,0.75,resid,11.957648277282715,1.0,0.0,,
qa_10,qa,final,16,1,1.0,resid,24.73138427734375,1.0,0.0,,
qa_10,qa,final,16,3,0.25,resid,0.04675871133804321,1.0,0.0,,
qa_10,qa,final,16,3,0.5,resid,0.8048359751701355,1.0,0.0,,
qa_10,qa,final,16,3,0.75,resid,11.957648277282715,1.0,0.0,,
qa_10,qa,final,16,3,1.0,resid,24.73138427734375,1.0,0.0,,
qa_10,qa,final,16,5,0.25,resid,0.04675871133804321,1.0,0.0,,
qa_10,qa,final,16,5,0.5,resid,0.8048359751701355,1.0,0.0,,
qa_10,qa,final,16,5,0.75,resid,11.957648277282715,1.0,0.0,,
qa_10,qa,final,16,5,1.0,resid,24.73138427734375,1.0,0.0,,
code_6,code,mid,0,1,0.25,resid,0.0021640711929649115,0.0,-0.0011777281761169434,,
code_6,code,mid,0,1,0.5,resid,0.0023083058185875416,0.0,0.0005564689636230469,,
code_6,code,mid,0,1,0.75,resid,0.003239154117181897,0.0,0.09638848900794983,,
code_6,code,mid,0,1,1.0,resid,0.003083601361140609,0.0,0.10966235399246216,,
code_6,code,mid,0,3,0.25,resid,0.00235005677677691,0.0,-0.0006468892097473145,,
code_6,code,mid,0,3,0.5,resid,0.0028022145852446556,0.0,0.13752129673957825,,
code_6,code,mid,0,3,0.75,resid,0.0039721340872347355,0.0,0.28356802463531494,,
code_6,code,mid,0,3,1.0,resid,0.0030436243396252394,0.0,0.2949829697608948,,
code_6,code,mid,0,5,0.25,resid,0.00031790893990546465,0.0,-0.002807915210723877,,
code_6,code,mid,0,5,0.5,resid,0.0008618397987447679,0.0,0.2570399045944214,,
code_6,code,mid,0,5,0.75,resid,0.004753902554512024,0.0,0.40256166458129883,,
code_6,code,mid,0,5,1.0,resid,0.009012695401906967,0.0,0.4110279679298401,,
code_6,code,mid,2,1,0.25,resid,0.002429728861898184,0.0,-0.0014053583145141602,,
code_6,code,mid,2,1,0.5,resid,0.001050684368237853,0.0,0.006456941366195679,,
code_6,code,mid,2,1,0.75,resid,0.002673759823665023,0.0,0.08489587903022766,,
code_6,code,mid,2,1,1.0,resid,0.001655245665460825,0.0,0.101096510887146,,
code_6,code,mid,2,3,0.25,resid,0.00025446838117204607,0.0,-0.0004412829875946045,,
code_6,code,mid,2,3,0.5,resid,0.0009209853014908731,0.0,0.1570104956626892,,
code_6,code,mid,2,3,0.75,resid,0.0035826244857162237,0.0,0.2648385763168335,,
code_6,code,mid,2,3,1.0,resid,0.003550018183887005,0.0,0.2743821144104004,,
code_6,code,mid,2,5,0.25,resid,0.0017281998880207539,0.0,-0.0015177428722381592,,
code_6,code,mid,2,5,0.5,resid,0.001239898381754756,0.0,0.2790052890777588,,
code_6,code,mid,2,5,0.75,resid,0.004687773063778877,0.0,0.39435267448425293,,
code_6,code,mid,2,5,1.0,resid,0.003427068702876568,0.0,0.3999631404876709,,
code_6,code,mid,4,1,0.25,resid,0.002335518831387162,0.0,-0.0015849173069000244,,
code_6,code,mid,4,1,0.5,resid,0.0023971498012542725,0.0,0.012746334075927734,,
code_6,code,mid,4,1,0.75,resid,0.0007485323003493249,0.0,0.08408766984939575,,
code_6,code,mid,4,1,1.0,resid,0.003165030851960182,0.0,0.09526339173316956,,
code_6,code,mid,4,3,0.25,resid,0.0020412204321473837,0.0,-0.0014901161193847656,,
code_6,code,mid,4,3,0.5,resid,0.0010365307098254561,0.0,0.12355968356132507,,
code_6,code,mid,4,3,0.75,resid,0.0035491962917149067,0.0,0.2615283727645874,,
code_6,code,mid,4,3,1.0,resid,0.003527811262756586,0.0,0.2699788808822632,,
code_6,code,mid,4,5,0.25,resid,0.0016149821458384395,0.0,-0.0015686452388763428,,
code_6,code,mid,4,5,0.5,resid,0.0014550462365150452,0.0,0.15642109513282776,,
code_6,code,mid,4,5,0.75,resid,0.003592938417568803,0.0,0.37880975008010864,,
code_6,code,mid,4,5,1.0,resid,0.0028589433059096336,0.0,0.39140069484710693,,
code_6,code,mid,6,1,0.25,resid,0.0010974276810884476,0.0,2.8312206268310547e-06,,
code_6,code,mid,6,1,0.5,resid,0.0016087298281490803,0.0,0.010380148887634277,,
code_6,code,mid,6,1,0.75,resid,0.002657864475622773,0.0,0.0743737518787384,,
code_6,code,mid,6,1,1.0,resid,0.0031620084773749113,0.0,0.09153702855110168,,
code_6,code,mid,6,3,0.25,resid,0.0021794261410832405,0.0,-0.0011286437511444092,,
code_6,code,mid,6,3,0.5,resid,0.0014010753948241472,0.0,0.06909769773483276,,
code_6,code,mid,6,3,0.75,resid,0.0033694154117256403,0.0,0.24801838397979736,,
