task_id,domain,cue_form,layer,div,align_len
code_6,code,logged,16,0.002609431743621826,383
code_6,code,logged,17,0.0029569268226623535,383
code_6,code,logged,18,0.003061652183532715,383
code_6,code,logged,19,0.00370025634765625,383
code_6,code,logged,20,0.0036569833755493164,383
code_6,code,logged,21,0.0027538537979125977,383
code_6,code,logged,22,0.002744734287261963,383
code_6,code,logged,23,0.0023304224014282227,383
code_6,code,logged,24,0.001883089542388916,383
code_6,code,logged,25,0.0017927289009094238,383
code_6,code,logged,26,0.0014711618423461914,383
code_6,code,logged,27,0.0029568076133728027,383
code_6,code,[MONITOR],0,0.0060389041900634766,383
code_6,code,[MONITOR],1,0.004775881767272949,383
code_6,code,[MONITOR],2,0.003630518913269043,383
code_6,code,[MONITOR],3,0.005523979663848877,383
code_6,code,[MONITOR],4,0.00689697265625,383
code_6,code,[MONITOR],5,0.006126344203948975,383
code_6,code,[MONITOR],6,0.004979372024536133,383
code_6,code,[MONITOR],7,0.005334675312042236,383
code_6,code,[MONITOR],8,0.005108177661895752,383
code_6,code,[MONITOR],9,0.005734920501708984,383
code_6,code,[MONITOR],10,0.005535721778869629,383
code_6,code,[MONITOR],11,0.00558239221572876,383
code_6,code,[MONITOR],12,0.005041599273681641,383
code_6,code,[MONITOR],13,0.005381882190704346,383
code_6,code,[MONITOR],14,0.005400598049163818,383
code_6,code,[MONITOR],15,0.005535244941711426,383
code_6,code,[MONITOR],16,0.005829751491546631,383
code_6,code,[MONITOR],17,0.006694495677947998,383
code_6,code,[MONITOR],18,0.006932854652404785,383
code_6,code,[MONITOR],19,0.008777022361755371,383
code_6,code,[MONITOR],20,0.008927762508392334,383
code_6,code,[MONITOR],21,0.006937503814697266,383
code_6,code,[MONITOR],22,0.007002413272857666,383
code_6,code,[MONITOR],23,0.005629003047943115,383
code_6,code,[MONITOR],24,0.004367828369140625,383
code_6,code,[MONITOR],25,0.004288971424102783,383
code_6,code,[MONITOR],26,0.003288447856903076,383
code_6,code,[MONITOR],27,0.007354080677032471,383
code_6,code,[MONITOR]x3,0,0.005357503890991211,383
code_6,code,[MONITOR]x3,1,0.003651559352874756,383
code_6,code,[MONITOR]x3,2,0.002742469310760498,383
code_6,code,[MONITOR]x3,3,0.0037241578102111816,383
code_6,code,[MONITOR]x3,4,0.004659771919250488,383
code_6,code,[MONITOR]x3,5,0.004177987575531006,383
code_6,code,[MONITOR]x3,6,0.0035648345947265625,383
code_6,code,[MONITOR]x3,7,0.0037284493446350098,383
code_6,code,[MONITOR]x3,8,0.003679513931274414,383
code_6,code,[MONITOR]x3,9,0.004273772239685059,383
code_6,code,[MONITOR]x3,10,0.004400074481964111,383
code_6,code,[MONITOR]x3,11,0.004587650299072266,383
code_6,code,[MONITOR]x3,12,0.004294931888580322,383
code_6,code,[MONITOR]x3,13,0.004805564880371094,383
code_6,code,[MONITOR]x3,14,0.00491863489151001,383
code_6,code,[MONITOR]x3,15,0.004723608493804932,383
code_6,code,[MONITOR]x3,16,0.004372119903564453,383
code_6,code,[MONITOR]x3,17,0.004685461521148682,383
code_6,code,[MONITOR]x3,18,0.004937291145324707,383
code_6,code,[MONITOR]x3,19,0.0058702826499938965,383
code_6,code,[MONITOR]x3,20,0.005715548992156982,383
code_6,code,[MONITOR]x3,21,0.004284024238586426,383
code_6,code,[MONITOR]x3,22,0.004485666751861572,383
code_6,code,[MONITOR]x3,23,0.0036983489990234375,383
code_6,code,[MONITOR]x3,24,0.0028176307678222656,383
code_6,code,[MONITOR]x3,25,0.0026958584785461426,383
code_6,code,[MONITOR]x3,26,0.0020505785942077637,383
code_6,code,[MONITOR]x3,27,0.005099058151245117,383
qa_16,qa,sentence,0,0.006966888904571533,447
qa_16,qa,sentence,1,0.0055239200592041016,447
qa_16,qa,sentence,2,0.0048024654388427734,447
qa_16,qa,sentence,3,0.007689476013183594,447
qa_16,qa,sentence,4,0.009556710720062256,447
qa_16,qa,sentence,5,0.008813798427581787,447
qa_16,qa,sentence,6,0.008283019065856934,447
qa_16,qa,sentence,7,0.009327709674835205,447
qa_16,qa,sentence,8,0.008983612060546875,447
qa_16,qa,sentence,9,0.009977757930755615,447
qa_16,qa,sentence,10,0.00989764928817749,447
qa_16,qa,sentence,11,0.010083913803100586,447
qa_16,qa,sentence,12,0.00865936279296875,447
qa_16,qa,sentence,13,0.008862078189849854,447
qa_16,qa,sentence,14,0.009822070598602295,447
qa_16,qa,sentence,15,0.010596811771392822,447
qa_16,qa,sentence,16,0.01026386022567749,447
qa_16,qa,sentence,17,0.011226892471313477,447
qa_16,qa,sentence,18,0.011939585208892822,447
qa_16,qa,sentence,19,0.015428543090820312,447
qa_16,qa,sentence,20,0.01508718729019165,447
qa_16,qa,sentence,21,0.010270357131958008,447
qa_16,qa,sentence,22,0.01006382703781128,447
qa_16,qa,sentence,23,0.008197486400604248,447
qa_16,qa,sentence,24,0.006725668907165527,447
qa_16,qa,sentence,25,0.005435764789581299,447
qa_16,qa,sentence,26,0.004460394382476807,447
qa_16,qa,sentence,27,0.010316610336303711,447
qa_16,qa,monitored,0,0.04338806867599487,447
qa_16,qa,monitored,1,0.04127514362335205,447
qa_16,qa,monitored,2,0.03871321678161621,447
qa_16,qa,monitored,3,0.05583864450454712,447
qa_16,qa,monitored,4,0.07941532135009766,447
qa_16,qa,monitored,5,0.08108371496200562,447
qa_16,qa,monitored,6,0.06385022401809692,447
qa_16,qa,monitored,7,0.08347815275192261,447
qa_16,qa,monitored,8,0.08648598194122314,447
qa_16,qa,monitored,9,0.08756250143051147,447
qa_16,qa,monitored,10,0.09659421443939209,447
qa_16,qa,monitored,11,0.09783613681793213,447
qa_16,qa,monitored,12,0.08389902114868164,447
qa_16,qa,monitored,13,0.1040831208229065,447
qa_16,qa,monitored,14,0.1207045316696167,447
qa_16,qa,monitored,15,0.13122820854187012,447
qa_16,qa,monitored,16,0.1160936951637268,447
qa_16,qa,monitored,17,0.10980403423309326,447
qa_16,qa,monitored,18,0.11012762784957886,447
qa_16,qa,monitored,19,0.14927446842193604,447
qa_16,qa,monitored,20,0.1260412335395813,447
qa_16,qa,monitored,21,0.08488237857818604,447
qa_16,qa,monitored,22,0.08289444446563721,447
qa_16,qa,monitored,23,0.06822317838668823,447
qa_16,qa,monitored,24,0.051881372928619385,447
qa_16,qa,monitored,25,0.04496794939041138,447
qa_16,qa,monitored,26,0.03803908824920654,447
qa_16,qa,monitored,27,0.10995990037918091,447
qa_16,qa,audited,0,0.0030225515365600586,415
qa_16,qa,audited,1,0.0022216439247131348,415
qa_16,qa,audited,2,0.002070307731628418,415
qa_16,qa,audited,3,0.003518521785736084,415
qa_16,qa,audited,4,0.004643559455871582,415
qa_16,qa,audited,5,0.004423618316650391,415
qa_16,qa,audited,6,0.003918707370758057,415
qa_16,qa,audited,7,0.0040149688720703125,415
qa_16,qa,audited,8,0.004027247428894043,415
qa_16,qa,audited,9,0.004702389240264893,415
qa_16,qa,audited,10,0.00474238395690918,415
qa_16,qa,audited,11,0.0045771002769470215,415
qa_16,qa,audited,12,0.004043877124786377,415
qa_16,qa,audited,13,0.004661142826080322,415
qa_16,qa,audited,14,0.0052092671394348145,415
qa_16,qa,audited,15,0.005470216274261475,415
qa_16,qa,audited,16,0.005166411399841309,415
qa_16,qa,audited,17,0.00549548864364624,415
qa_16,qa,audited,18,0.005297601222991943,415
qa_16,qa,audited,19,0.006240904331207275,415
qa_16,qa,audited,20,0.006499588489532471,415
qa_16,qa,audited,21,0.0046958327293396,415
qa_16,qa,audited,22,0.004265964031219482,415
qa_16,qa,audited,23,0.0034186244010925293,415
qa_16,qa,audited,24,0.0028375983238220215,415
qa_16,qa,audited,25,0.0023708343505859375,415
qa_16,qa,audited,26,0.0020118355751037598,415
qa_16,qa,audited,27,0.004269242286682129,415
qa_16,qa,logged,0,0.003915727138519287,421
qa_16,qa,logged,1,0.0026122331619262695,421
qa_16,qa,logged,2,0.0022649168968200684,421
qa_16,qa,logged,3,0.0038889646530151367,421
qa_16,qa,logged,4,0.004813969135284424,421
qa_16,qa,logged,5,0.004495084285736084,421
qa_16,qa,logged,6,0.0038908720016479492,421
qa_16,qa,logged,7,0.0040819644927978516,421
qa_16,qa,logged,8,0.004175424575805664,421
qa_16,qa,logged,9,0.00478285551071167,421
qa_16,qa,logged,10,0.004948794841766357,421
qa_16,qa,logged,11,0.004699766635894775,421
qa_16,qa,logged,12,0.004193007946014404,421
qa_16,qa,logged,13,0.005025982856750488,421
qa_16,qa,logged,14,0.005627572536468506,421
qa_16,qa,logged,15,0.0060942769050598145,421
qa_16,qa,logged,16,0.005590319633483887,421
qa_16,qa,logged,17,0.006067872047424316,421
qa_16,qa,logged,18,0.005908846855163574,421
qa_16,qa,logged,19,0.0072481632232666016,421
qa_16,qa,logged,20,0.00753474235534668,421
qa_16,qa,logged,21,0.00536876916885376,421
qa_16,qa,logged,22,0.004916548728942871,421
qa_16,qa,logged,23,0.0038775205612182617,421
qa_16,qa,logged,24,0.0032614469528198242,421
qa_16,qa,logged,25,0.0027428865432739258,421
qa_16,qa,logged,26,0.0022568702697753906,421
qa_16,qa,logged,27,0.0049926042556762695,421
qa_16,qa,[MONITOR],0,0.011988818645477295,431
qa_16,qa,[MONITOR],1,0.009310781955718994,431
qa_16,qa,[MONITOR],2,0.007618606090545654,431
qa_16,qa,[MONITOR],3,0.0105782151222229,431
qa_16,qa,[MONITOR],4,0.014121472835540771,431
qa_16,qa,[MONITOR],5,0.013436317443847656,431
qa_16,qa,[MONITOR],6,0.01187807321548462,431
qa_16,qa,[MONITOR],7,0.012584686279296875,431
qa_16,qa,[MONITOR],8,0.012221157550811768,431
qa_16,qa,[MONITOR],9,0.01409447193145752,431
qa_16,qa,[MONITOR],10,0.014212369918823242,431
qa_16,qa,[MONITOR],11,0.012759566307067871,431
qa_16,qa,[MONITOR],12,0.011618494987487793,431
qa_16,qa,[MONITOR],13,0.014285087585449219,431
qa_16,qa,[MONITOR],14,0.017787396907806396,431
qa_16,qa,[MONITOR],15,0.019054412841796875,431
qa_16,qa,[MONITOR],16,0.01864856481552124,431
qa_16,qa,[MONITOR],17,0.02017444372177124,431
qa_16,qa,[MONITOR],18,0.02018439769744873,431
qa_16,qa,[MONITOR],19,0.027200400829315186,431
qa_16,qa,[MONITOR],20,0.02994304895401001,431
qa_16,qa,[MONITOR],21,0.020501434803009033,431
qa_16,qa,[MONITOR],22,0.020195841789245605,431
qa_16,qa,[MONITOR],23,0.015947461128234863,431
qa_16,qa,[MONITOR],24,0.013380706310272217,431
qa_16,qa,[MONITOR],25,0.010747849941253662,431
qa_16,qa,[MONITOR],26,0.00901859998703003,431
qa_16,qa,[MONITOR],27,0.03015756607055664,431
qa_16,qa,[MONITOR]x3,0,0.005773186683654785,406
qa_16,qa,[MONITOR]x3,1,0.004677534103393555,406
qa_16,qa,[MONITOR]x3,2,0.0035968422889709473,406
qa_16,qa,[MONITOR]x3,3,0.005139350891113281,406
qa_16,qa,[MONITOR]x3,4,0.006412088871002197,406
qa_16,qa,[MONITOR]x3,5,0.006142795085906982,406
qa_16,qa,[MONITOR]x3,6,0.005285382270812988,406
qa_16,qa,[MONITOR]x3,7,0.005695223808288574,406
qa_16,qa,[MONITOR]x3,8,0.0057076215744018555,406
qa_16,qa,[MONITOR]x3,9,0.006245136260986328,406
qa_16,qa,[MONITOR]x3,10,0.006059229373931885,406
qa_16,qa,[MONITOR]x3,11,0.005797028541564941,406
qa_16,qa,[MONITOR]x3,12,0.00497204065322876,406
qa_16,qa,[MONITOR]x3,13,0.005816519260406494,406
qa_16,qa,[MONITOR]x3,14,0.006206333637237549,406
qa_16,qa,[MONITOR]x3,15,0.006431937217712402,406
qa_16,qa,[MONITOR]x3,16,0.0058296918869018555,406
qa_16,qa,[MONITOR]x3,17,0.0060994625091552734,406
qa_16,qa,[MONITOR]x3,18,0.006526768207550049,406
qa_16,qa,[MONITOR]x3,19,0.007184386253356934,406
qa_16,qa,[MONITOR]x3,20,0.006985962390899658,406
qa_16,qa,[MONITOR]x3,21,0.004906892776489258,406
qa_16,qa,[MONITOR]x3,22,0.004828333854675293,406
qa_16,qa,[MONITOR]x3,23,0.0038124918937683105,406
qa_16,qa,[MONITOR]x3,24,0.0031723380088806152,406
qa_16,qa,[MONITOR]x3,25,0.0025542378425598145,406
qa_16,qa,[MONITOR]x3,26,0.0020853281021118164,406
qa_16,qa,[MONITOR]x3,27,0.006704092025756836,406
code_5,code,sentence,0,0.00727158784866333,363
code_5,code,sentence,1,0.0050051212310791016,363
code_5,code,sentence,2,0.0039397478103637695,363
code_5,code,sentence,3,0.005915582180023193,363
code_5,code,sentence,4,0.008193612098693848,363
code_5,code,sentence,5,0.007278740406036377,363
code_5,code,sentence,6,0.005968451499938965,363
code_5,code,sentence,7,0.006180942058563232,363
code_5,code,sentence,8,0.005795776844024658,363
code_5,code,sentence,9,0.0061266422271728516,363
code_5,code,sentence,10,0.005666613578796387,363
code_5,code,sentence,11,0.0062184929847717285,363
code_5,code,sentence,12,0.005884349346160889,363
code_5,code,sentence,13,0.006769955158233643,363
code_5,code,sentence,14,0.007276296615600586,363
code_5,code,sentence,15,0.007825314998626709,363
code_5,code,sentence,16,0.007809102535247803,363
code_5,code,sentence,17,0.008625388145446777,363
code_5,code,sentence,18,0.008853733539581299,363
code_5,code,sentence,19,0.010601043701171875,363
code_5,code,sentence,20,0.010424315929412842,363
code_5,code,sentence,21,0.008096635341644287,363
code_5,code,sentence,22,0.00803065299987793,363
code_5,code,sentence,23,0.006691992282867432,363
code_5,code,sentence,24,0.005339980125427246,363
code_5,code,sentence,25,0.00502699613571167,363
code_5,code,sentence,26,0.00380861759185791,363
code_5,code,sentence,27,0.006932079792022705,363
code_5,code,monitored,0,0.008165061473846436,363
code_5,code,monitored,1,0.007227659225463867,363
code_5,code,monitored,2,0.005477488040924072,363
code_5,code,monitored,3,0.008484721183776855,363
code_5,code,monitored,4,0.010397553443908691,363
code_5,code,monitored,5,0.008998751640319824,363
code_5,code,monitored,6,0.007325589656829834,363
code_5,code,monitored,7,0.007692694664001465,363
code_5,code,monitored,8,0.007955551147460938,363
code_5,code,monitored,9,0.009378373622894287,363
code_5,code,monitored,10,0.008812248706817627,363
code_5,code,monitored,11,0.008810877799987793,363
code_5,code,monitored,12,0.007973074913024902,363
code_5,code,monitored,13,0.008837282657623291,363
code_5,code,monitored,14,0.009184300899505615,363
code_5,code,monitored,15,0.011171877384185791,363
code_5,code,monitored,16,0.011860311031341553,363
code_5,code,monitored,17,0.014542460441589355,363
code_5,code,monitored,18,0.01530158519744873,363
code_5,code,monitored,19,0.018820643424987793,363
code_5,code,monitored,20,0.01835763454437256,363
code_5,code,monitored,21,0.01678633689880371,363
code_5,code,monitored,22,0.01648920774459839,363
code_5,code,monitored,23,0.01375645399093628,363
code_5,code,monitored,24,0.012334048748016357,363
code_5,code,monitored,25,0.011960923671722412,363
code_5,code,monitored,26,0.00922316312789917,363
code_5,code,monitored,27,0.018487215042114258,363
code_5,code,audited,0,0.008433103561401367,363
code_5,code,audited,1,0.005953371524810791,363
code_5,code,audited,2,0.004692018032073975,363
code_5,code,audited,3,0.007148563861846924,363
code_5,code,audited,4,0.009028196334838867,363
code_5,code,audited,5,0.008203387260437012,363
code_5,code,audited,6,0.0065268874168396,363
code_5,code,audited,7,0.00698089599609375,363
code_5,code,audited,8,0.006668567657470703,363
code_5,code,audited,9,0.008308112621307373,363
code_5,code,audited,10,0.007685542106628418,363
code_5,code,audited,11,0.007670581340789795,363
code_5,code,audited,12,0.006916999816894531,363
code_5,code,audited,13,0.007955074310302734,363
code_5,code,audited,14,0.008479177951812744,363
code_5,code,audited,15,0.00925213098526001,363
code_5,code,audited,16,0.008935749530792236,363
code_5,code,audited,17,0.010545194149017334,363
code_5,code,audited,18,0.010845780372619629,363
code_5,code,audited,19,0.013361811637878418,363
code_5,code,audited,20,0.013958096504211426,363
code_5,code,audited,21,0.011412501335144043,363
code_5,code,audited,22,0.011416435241699219,363
code_5,code,audited,23,0.009580016136169434,363
code_5,code,audited,24,0.00793987512588501,363
code_5,code,audited,25,0.007345378398895264,363
code_5,code,audited,26,0.005808532238006592,363
code_5,code,audited,27,0.01198720932006836,363
code_5,code,logged,0,0.023313164710998535,363
code_5,code,logged,1,0.01872432231903076,363
code_5,code,logged,2,0.01494365930557251,363
code_5,code,logged,3,0.0237542986869812,363
code_5,code,logged,4,0.029101550579071045,363
code_5,code,logged,5,0.024555325508117676,363
code_5,code,logged,6,0.020407795906066895,363
code_5,code,logged,7,0.026392340660095215,363
code_5,code,logged,8,0.02657383680343628,363
code_5,code,logged,9,0.031537413597106934,363
code_5,code,logged,10,0.03028041124343872,363
code_5,code,logged,11,0.03317892551422119,363
code_5,code,logged,12,0.030269920825958252,363
code_5,code,logged,13,0.03875863552093506,363
code_5,code,logged,14,0.041256844997406006,363
code_5,code,logged,15,0.0470653772354126,363
code_5,code,logged,16,0.046646177768707275,363
code_5,code,logged,17,0.05199539661407471,363
code_5,code,logged,18,0.06053441762924194,363
code_5,code,logged,19,0.07357323169708252,363
code_5,code,logged,20,0.0662875771522522,363
code_5,code,logged,21,0.052157700061798096,363
code_5,code,logged,22,0.052046775817871094,363
code_5,code,logged,23,0.04197961091995239,363
code_5,code,logged,24,0.03449392318725586,363
code_5,code,logged,25,0.03327411413192749,363
code_5,code,logged,26,0.026786625385284424,363
code_5,code,logged,27,0.054905831813812256,363
code_5,code,[MONITOR],0,0.0037325024604797363,363
code_5,code,[MONITOR],1,0.0027248263359069824,363
code_5,code,[MONITOR],2,0.001955747604370117,363
code_5,code,[MONITOR],3,0.0027806758880615234,363
code_5,code,[MONITOR],4,0.0034443140029907227,363
code_5,code,[MONITOR],5,0.002953648567199707,363
code_5,code,[MONITOR],6,0.002375662326812744,363
code_5,code,[MONITOR],7,0.002446293830871582,363
code_5,code,[MONITOR],8,0.002566814422607422,363
code_5,code,[MONITOR],9,0.002935469150543213,363
code_5,code,[MONITOR],10,0.0028542280197143555,363
code_5,code,[MONITOR],11,0.002789020538330078,363
code_5,code,[MONITOR],12,0.0026894807815551758,363
code_5,code,[MONITOR],13,0.003216564655303955,363
code_5,code,[MONITOR],14,0.003395378589630127,363
code_5,code,[MONITOR],15,0.0037745237350463867,363
code_5,code,[MONITOR],16,0.0036507248878479004,363
code_5,code,[MONITOR],17,0.003916263580322266,363
code_5,code,[MONITOR],18,0.004055142402648926,363
code_5,code,[MONITOR],19,0.005112886428833008,363
code_5,code,[MONITOR],20,0.0055939555168151855,363
code_5,code,[MONITOR],21,0.004546523094177246,363
code_5,code,[MONITOR],22,0.004602372646331787,363
code_5,code,[MONITOR],23,0.0037832260131835938,363
code_5,code,[MONITOR],24,0.0032123327255249023,363
code_5,code,[MONITOR],25,0.0031884312629699707,363
code_5,code,[MONITOR],26,0.002445995807647705,363
code_5,code,[MONITOR],27,0.005886971950531006,363
code_5,code,[MONITOR]x3,0,0.007280707359313965,363
code_5,code,[MONITOR]x3,1,0.005432784557342529,363
code_5,code,[MONITOR]x3,2,0.003912985324859619,363
code_5,code,[MONITOR]x3,3,0.005284607410430908,363
code_5,code,[MONITOR]x3,4,0.006320655345916748,363
code_5,code,[MONITOR]x3,5,0.005655646324157715,363
code_5,code,[MONITOR]x3,6,0.004868566989898682,363
code_5,code,[MONITOR]x3,7,0.0048323869705200195,363
code_5,code,[MONITOR]x3,8,0.004899382591247559,363
code_5,code,[MONITOR]x3,9,0.005479276180267334,363
code_5,code,[MONITOR]x3,10,0.00540846586227417,363
code_5,code,[MONITOR]x3,11,0.0050490498542785645,363
code_5,code,[MONITOR]x3,12,0.004946768283843994,363
code_5,code,[MONITOR]x3,13,0.005545437335968018,363
code_5,code,[MONITOR]x3,14,0.005995690822601318,363
code_5,code,[MONITOR]x3,15,0.00620347261428833,363
code_5,code,[MONITOR]x3,16,0.006292164325714111,363
code_5,code,[MONITOR]x3,17,0.006935477256774902,363
code_5,code,[MONITOR]x3,18,0.007236659526824951,363
code_5,code,[MONITOR]x3,19,0.009082615375518799,363
code_5,code,[MONITOR]x3,20,0.009697139263153076,363
code_5,code,[MONITOR]x3,21,0.0073621273040771484,363
code_5,code,[MONITOR]x3,22,0.0072800517082214355,363
code_5,code,[MONITOR]x3,23,0.006246507167816162,363
code_5,code,[MONITOR]x3,24,0.005225718021392822,363
code_5,code,[MONITOR]x3,25,0.005095481872558594,363
code_5,code,[MONITOR]x3,26,0.003936409950256348,363
code_5,code,[MONITOR]x3,27,0.010777652263641357,363
code_19,code,sentence,0,0.005048930644989014,376
code_19,code,sentence,1,0.0035100579261779785,376
code_19,code,sentence,2,0.003029763698577881,376
code_19,code,sentence,3,0.004556477069854736,376
code_19,code,sentence,4,0.006216824054718018,376
code_19,code,sentence,5,0.0056282877922058105,376
code_19,code,sentence,6,0.0050217509269714355,376
code_19,code,sentence,7,0.005846560001373291,376
code_19,code,sentence,8,0.005972802639007568,376
code_19,code,sentence,9,0.007660865783691406,376
code_19,code,sentence,10,0.008003711700439453,376
code_19,code,sentence,11,0.008193671703338623,376
code_19,code,sentence,12,0.00757288932800293,376
code_19,code,sentence,13,0.00998598337173462,376
code_19,code,sentence,14,0.010786294937133789,376
code_19,code,sentence,15,0.011853516101837158,376
code_19,code,sentence,16,0.011816799640655518,376
code_19,code,sentence,17,0.012659251689910889,376
code_19,code,sentence,18,0.013463795185089111,376
code_19,code,sentence,19,0.015940546989440918,376
code_19,code,sentence,20,0.016623616218566895,376
code_19,code,sentence,21,0.012750744819641113,376
code_19,code,sentence,22,0.013306677341461182,376
code_19,code,sentence,23,0.010830402374267578,376
code_19,code,sentence,24,0.008299946784973145,376
code_19,code,sentence,25,0.007584035396575928,376
code_19,code,sentence,26,0.005333960056304932,376
code_19,code,sentence,27,0.012578368186950684,376
code_19,code,monitored,0,0.008542299270629883,376
code_19,code,monitored,1,0.006121575832366943,376
code_19,code,monitored,2,0.004852116107940674,376
code_19,code,monitored,3,0.0061806440353393555,376
code_19,code,monitored,4,0.007933437824249268,376
code_19,code,monitored,5,0.007068932056427002,376
code_19,code,monitored,6,0.006251037120819092,376
code_19,code,monitored,7,0.007390797138214111,376
code_19,code,monitored,8,0.007450580596923828,376
code_19,code,monitored,9,0.009341120719909668,376
code_19,code,monitored,10,0.009344995021820068,376
code_19,code,monitored,11,0.009088277816772461,376
code_19,code,monitored,12,0.008284807205200195,376
code_19,code,monitored,13,0.009753942489624023,376
code_19,code,monitored,14,0.01015537977218628,376
code_19,code,monitored,15,0.010708212852478027,376
code_19,code,monitored,16,0.010821759700775146,376
code_19,code,monitored,17,0.011585772037506104,376
code_19,code,monitored,18,0.011961281299591064,376
code_19,code,monitored,19,0.013867795467376709,376
code_19,code,monitored,20,0.015589356422424316,376
code_19,code,monitored,21,0.01159203052520752,376
code_19,code,monitored,22,0.012163519859313965,376
code_19,code,monitored,23,0.010071992874145508,376
code_19,code,monitored,24,0.007891356945037842,376
code_19,code,monitored,25,0.007162809371948242,376
code_19,code,monitored,26,0.005217313766479492,376
code_19,code,monitored,27,0.012484371662139893,376
code_19,code,audited,0,0.013856232166290283,376
code_19,code,audited,1,0.01040804386138916,376
code_19,code,audited,2,0.008349001407623291,376
code_19,code,audited,3,0.011586129665374756,376
code_19,code,audited,4,0.014285802841186523,376
code_19,code,audited,5,0.01243823766708374,376
code_19,code,audited,6,0.010548055171966553,376
code_19,code,audited,7,0.012177586555480957,376
code_19,code,audited,8,0.011974990367889404,376
code_19,code,audited,9,0.013729572296142578,376
code_19,code,audited,10,0.013060152530670166,376
code_19,code,audited,11,0.012869954109191895,376
code_19,code,audited,12,0.012018799781799316,376
code_19,code,audited,13,0.01336437463760376,376
code_19,code,audited,14,0.014437496662139893,376
code_19,code,audited,15,0.017129600048065186,376
code_19,code,audited,16,0.017422974109649658,376
code_19,code,audited,17,0.019947350025177002,376
code_19,code,audited,18,0.02149975299835205,376
code_19,code,audited,19,0.025087416172027588,376
code_19,code,audited,20,0.024314939975738525,376
code_19,code,audited,21,0.021048009395599365,376
code_19,code,audited,22,0.022027909755706787,376
code_19,code,audited,23,0.017700135707855225,376
code_19,code,audited,24,0.015189528465270996,376
code_19,code,audited,25,0.01443338394165039,376
code_19,code,audited,26,0.010806381702423096,376
code_19,code,audited,27,0.031894147396087646,376
code_19,code,logged,0,0.013204216957092285,376
code_19,code,logged,1,0.00990206003189087,376
code_19,code,logged,2,0.008009076118469238,376
code_19,code,logged,3,0.012652873992919922,376
code_19,code,logged,4,0.016000032424926758,376
code_19,code,logged,5,0.013855993747711182,376
code_19,code,logged,6,0.011140882968902588,376
code_19,code,logged,7,0.012777566909790039,376
code_19,code,logged,8,0.01298147439956665,376
code_19,code,logged,9,0.01584535837173462,376
code_19,code,logged,10,0.015651464462280273,376
code_19,code,logged,11,0.01604747772216797,376
code_19,code,logged,12,0.014628052711486816,376
code_19,code,logged,13,0.01696622371673584,376
code_19,code,logged,14,0.017640352249145508,376
code_19,code,logged,15,0.02112966775894165,376
code_19,code,logged,16,0.020908653736114502,376
code_19,code,logged,17,0.023512840270996094,376
code_19,code,logged,18,0.024291276931762695,376
code_19,code,logged,19,0.02883291244506836,376
code_19,code,logged,20,0.03072267770767212,376
code_19,code,logged,21,0.026514291763305664,376
code_19,code,logged,22,0.02719104290008545,376
code_19,code,logged,23,0.021617472171783447,376
code_19,code,logged,24,0.019211113452911377,376
code_19,code,logged,25,0.017799437046051025,376
code_19,code,logged,26,0.014327824115753174,376
code_19,code,logged,27,0.032934367656707764,376
code_19,code,[MONITOR],0,0.04943913221359253,376
code_19,code,[MONITOR],1,0.03983420133590698,376
code_19,code,[MONITOR],2,0.02993786334991455,376
code_19,code,[MONITOR],3,0.04762566089630127,376
code_19,code,[MONITOR],4,0.06050145626068115,376
code_19,code,[MONITOR],5,0.055291950702667236,376
code_19,code,[MONITOR],6,0.044775187969207764,376
code_19,code,[MONITOR],7,0.05466055870056152,376
code_19,code,[MONITOR],8,0.0533481240272522,376
code_19,code,[MONITOR],9,0.06054586172103882,376
code_19,code,[MONITOR],10,0.06299763917922974,376
code_19,code,[MONITOR],11,0.06933581829071045,376
code_19,code,[MONITOR],12,0.06453478336334229,376
code_19,code,[MONITOR],13,0.07971340417861938,376
code_19,code,[MONITOR],14,0.08813554048538208,376
code_19,code,[MONITOR],15,0.09975409507751465,376
code_19,code,[MONITOR],16,0.0946272611618042,376
code_19,code,[MONITOR],17,0.10006654262542725,376
code_19,code,[MONITOR],18,0.11142230033874512,376
code_19,code,[MONITOR],19,0.12705880403518677,376
code_19,code,[MONITOR],20,0.11173170804977417,376
code_19,code,[MONITOR],21,0.08442747592926025,376
code_19,code,[MONITOR],22,0.08510160446166992,376
code_19,code,[MONITOR],23,0.06563568115234375,376
code_19,code,[MONITOR],24,0.053388774394989014,376
code_19,code,[MONITOR],25,0.05050617456436157,376
code_19,code,[MONITOR],26,0.03825700283050537,376
code_19,code,[MONITOR],27,0.07965660095214844,376
code_19,code,[MONITOR]x3,0,0.006936788558959961,376
code_19,code,[MONITOR]x3,1,0.004557549953460693,376
code_19,code,[MONITOR]x3,2,0.003815889358520508,376
code_19,code,[MONITOR]x3,3,0.00545656681060791,376
code_19,code,[MONITOR]x3,4,0.006940782070159912,376
code_19,code,[MONITOR]x3,5,0.006454348564147949,376
code_19,code,[MONITOR]x3,6,0.005475103855133057,376
code_19,code,[MONITOR]x3,7,0.006483793258666992,376
code_19,code,[MONITOR]x3,8,0.0065222978591918945,376
code_19,code,[MONITOR]x3,9,0.007919251918792725,376
code_19,code,[MONITOR]x3,10,0.0078089237213134766,376
code_19,code,[MONITOR]x3,11,0.007971584796905518,376
code_19,code,[MONITOR]x3,12,0.007377743721008301,376
